vehicle_id,event,event_ts
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-04T20:01:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T15:35:29.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T15:51:18.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T16:32:54.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T16:33:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-05T16:35:19.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T19:28:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T19:29:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-05T19:59:18.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T23:52:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-05T23:53:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T00:14:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T00:14:08.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-06T00:15:00.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T00:47:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T03:08:05.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T03:57:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T15:26:07.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T15:39:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-06T16:23:37.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T17:30:44.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T19:31:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T19:33:42.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T20:06:04.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T20:06:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-06T20:15:16.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-06T22:53:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-07T02:50:57.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-07T03:17:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-07T03:44:19.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-07T03:44:34.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-07T03:52:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-07T19:10:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-07T22:19:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-08T15:27:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-08T15:46:15.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-08T16:19:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-08T17:30:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-08T18:25:44.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-08T20:02:48.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-08T22:20:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T15:23:54.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T15:41:11.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-09T16:15:50.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T17:33:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T19:19:08.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T19:35:43.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T19:36:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T19:36:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T19:48:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T19:48:55.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-09T20:17:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-09T22:26:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T00:16:22.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T00:35:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-10T01:36:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T15:52:35.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T17:32:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T18:50:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T20:01:42.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-10T21:21:44.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T00:25:52.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-11T01:40:24.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T02:37:53.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T04:05:27.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T15:39:34.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T16:07:44.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T16:52:22.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T16:52:37.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-11T16:57:43.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T18:03:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T18:04:54.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T18:14:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T18:14:49.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-11T18:17:05.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-11T23:44:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T01:36:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T03:31:34.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T15:50:07.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T16:06:15.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T16:28:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T16:28:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-12T16:48:53.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T19:06:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T19:06:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-12T19:40:10.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T21:01:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-12T23:09:19.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T01:06:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T01:07:08.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-13T01:33:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T03:08:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T04:00:42.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T04:42:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T15:14:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T15:37:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T18:00:54.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T19:41:01.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T23:02:03.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-13T23:21:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T00:07:17.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T00:07:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-14T00:14:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T01:41:03.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T03:08:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T09:59:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T10:11:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-14T10:22:27.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T12:01:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T12:02:00.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-14T12:56:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T14:38:29.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T18:19:49.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T18:55:41.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T20:17:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T20:29:33.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-14T20:58:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-14T21:00:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T01:30:35.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T15:58:03.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T17:30:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T18:22:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T18:23:29.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T19:03:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T19:03:18.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-15T19:09:10.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-15T21:36:07.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T01:58:52.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-16T02:14:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T02:16:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-16T02:30:31.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T16:06:03.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T17:30:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T18:40:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T19:30:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-16T19:31:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-16T19:32:19.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T19:46:52.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-16T20:31:43.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T21:42:33.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-16T22:14:34.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T00:04:39.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T02:06:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T15:16:31.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T15:32:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-17T16:11:38.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T17:38:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T18:18:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T19:17:44.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-17T21:13:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T00:41:03.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T01:03:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T01:11:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T01:11:20.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T01:32:41.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T01:32:57.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-18T01:40:34.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T02:36:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T04:01:14.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T14:33:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T14:51:29.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-18T15:17:54.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T16:42:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T16:49:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T17:02:04.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T17:02:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-18T17:21:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T17:56:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-18T19:04:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T14:41:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T14:57:10.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-19T15:43:34.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T19:06:20.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-19T19:07:39.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T19:10:10.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T19:12:57.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T19:20:15.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-19T19:52:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-19T20:24:22.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T01:14:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T03:07:27.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T15:18:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T15:33:39.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T15:35:56.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T15:36:11.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-20T16:07:08.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T17:44:40.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T21:05:00.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T21:06:11.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T21:40:40.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-20T21:40:55.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-20T21:58:57.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T00:38:43.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T15:29:50.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T15:46:38.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T16:17:30.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T16:17:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-21T16:23:29.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T17:23:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-21T20:44:48.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T00:25:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T01:23:42.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T01:27:04.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-22T02:01:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T02:34:19.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T16:01:53.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T16:16:08.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-22T16:44:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T18:00:24.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T19:49:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T20:23:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T21:47:50.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T22:27:05.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T23:13:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T23:46:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T23:47:33.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T23:48:17.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-22T23:48:31.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-23T00:13:38.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T01:39:09.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T04:18:11.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T14:50:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T15:20:27.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-23T16:10:24.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T18:07:29.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T18:41:21.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T21:15:25.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T21:20:33.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T21:40:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T21:40:53.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-23T21:40:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T22:15:45.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-23T22:54:10.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-24T15:10:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-24T15:28:41.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-09-24T16:03:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-24T17:32:04.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-24T18:49:17.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-24T20:47:41.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-25T00:12:39.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-09-25T00:52:45.000000+0000
